,p0_is_free,p1_is_free,p2_is_free,stack_size
24910,False,False,False,2159
24911,False,True,False,2159
24912,False,True,True,2159
24913,True,True,True,2159
24914,False,True,True,2158
24915,False,True,False,2157
24916,False,True,False,2157
24917,False,True,False,2157
24918,False,True,False,2157
24919,False,True,False,2157
24920,True,True,True,2157
24921,True,True,False,2156
24922,False,True,False,2155
24923,False,True,False,2155
24924,False,True,False,2155
24925,False,True,False,2155
24926,False,True,False,2155
24927,False,True,True,2155
24928,True,True,False,2154
24929,True,True,False,2154
24930,True,True,True,2154
24931,True,True,False,2153
24932,True,True,True,2153
24933,True,True,False,2152
24934,False,True,False,2151
24935,False,True,False,2151
24936,True,True,False,2151
24937,False,True,False,2150
24938,True,False,True,2149
24939,True,True,False,2148
24940,True,True,False,2148
24941,True,True,False,2148
24942,True,True,False,2148
24943,True,True,True,2148
24944,True,True,False,2147
24945,True,True,False,2147
24946,True,True,False,2147
24947,True,True,False,2147
24948,True,True,False,2147
24949,True,True,False,2147
24950,True,True,True,2147
24951,True,True,False,2146
24952,True,True,False,2146
24953,True,True,False,2146
24954,True,True,False,2146
24955,True,True,False,2146
24956,True,True,False,2146
24957,True,True,False,2146
24958,True,True,True,2146
24959,True,True,False,2145
24960,True,True,False,2145
24961,True,True,False,2145
24962,True,True,False,2145
24963,True,True,False,2145
24964,True,True,False,2145
24965,True,True,False,2145
24966,True,True,False,2145
24967,True,True,False,2145
24968,True,True,True,2145
24969,True,True,False,2144
24970,True,False,False,2143
24971,True,False,False,2143
24972,True,False,False,2143
24973,True,False,False,2143
24974,True,False,False,2143
24975,True,False,False,2143
24976,True,True,False,2143
24977,True,False,False,2142
24978,True,True,True,2142
24979,True,False,True,2141
24980,True,False,False,2140
24981,True,False,False,2140
24982,True,False,False,2140
24983,True,False,True,2140
24984,True,False,False,2139
24985,False,False,False,2138
24986,False,True,False,2138
24987,False,True,False,2138
24988,False,True,False,2138
24989,False,True,False,2138
24990,False,True,True,2138
24991,False,True,False,2137
24992,False,True,False,2137
24993,True,True,False,2137
24994,True,True,False,2137
24995,True,True,True,2137
24996,True,True,False,2136
24997,True,False,False,2135
24998,False,True,False,2134
24999,False,True,False,2134
25000,True,True,False,2134
25001,True,True,False,2134
25002,True,True,False,2134
25003,True,True,True,2134
25004,True,True,False,2133
25005,False,True,False,2132
25006,False,True,True,2132
25007,False,True,False,2131
25008,False,True,False,2131
25009,False,True,False,2131
25010,False,True,False,2131
25011,False,True,False,2131
25012,False,True,False,2131
25013,False,True,False,2131
25014,True,True,True,2131
25015,True,True,False,2130
25016,True,True,False,2130
25017,True,True,False,2130
25018,True,True,False,2130
25019,True,True,False,2130
25020,True,True,False,2130
25021,True,True,False,2130
25022,True,True,False,2130
25023,True,True,True,2130
25024,True,True,False,2129
25025,False,True,False,2128
25026,False,False,False,2127
25027,False,False,False,2127
25028,False,False,False,2127
25029,False,False,False,2127
25030,True,False,False,2127
25031,True,False,True,2127
25032,True,True,True,2127
25033,True,False,True,2126
25034,False,False,True,2125
25035,False,True,False,2124
25036,True,True,False,2124
25037,False,True,False,2123
25038,False,True,True,2123
25039,False,True,False,2122
25040,False,False,True,2121
25041,False,False,True,2121
25042,False,False,True,2121
25043,True,True,True,2121
25044,False,True,True,2120
25045,False,True,False,2119
25046,False,True,False,2119
25047,False,True,True,2119
25048,False,True,False,2118
25049,True,True,False,2118
25050,True,True,False,2118
25051,True,True,False,2118
25052,True,True,False,2118
25053,True,True,False,2118
25054,True,True,False,2118
25055,True,True,False,2118
25056,True,True,True,2118
25057,True,True,False,2117
25058,True,True,False,2117
25059,True,True,False,2117
25060,True,True,False,2117
25061,True,True,False,2117
25062,True,True,False,2117
25063,True,True,True,2117
25064,True,True,False,2116
25065,True,True,False,2116
25066,True,True,True,2116
25067,True,True,False,2115
25068,True,True,False,2115
25069,True,True,False,2115
25070,True,True,False,2115
25071,True,True,False,2115
25072,True,True,False,2115
25073,True,True,False,2115
25074,True,True,False,2115
25075,True,True,False,2115
25076,True,True,True,2115
25077,True,True,False,2114
25078,True,True,False,2114
25079,True,True,False,2114
25080,True,True,False,2114
25081,True,True,False,2114
25082,True,True,False,2114
25083,True,True,True,2114
25084,True,True,False,2113
25085,False,True,True,2112
25086,False,True,True,2112
25087,False,True,True,2112
25088,True,True,True,2112
25089,False,True,True,2111
25090,False,True,False,2110
25091,False,True,False,2110
25092,False,True,False,2110
25093,False,True,False,2110
25094,False,True,False,2110
25095,False,True,True,2110
25096,False,True,False,2109
25097,False,True,False,2109
25098,True,True,False,2109
25099,False,True,True,2108
25100,False,False,True,2107
25101,False,False,True,2107
25102,False,False,True,2107
25103,False,False,True,2107
25104,True,False,True,2107
25105,True,False,True,2107
25106,True,False,True,2107
25107,True,True,True,2107
25108,True,False,True,2106
25109,False,False,True,2105
25110,False,False,True,2105
25111,False,True,True,2105
25112,False,False,True,2104
25113,False,True,True,2104
25114,False,False,True,2103
25115,False,False,True,2103
25116,False,False,True,2103
25117,False,False,True,2103
25118,True,False,True,2103
25119,True,False,True,2103
25120,True,False,True,2103
25121,True,False,True,2103
25122,True,True,True,2103
25123,True,False,True,2102
25124,False,False,True,2101
25125,False,False,False,2100
25126,True,False,False,2100
25127,True,False,True,2100
25128,True,False,True,2100
25129,True,False,True,2100
25130,True,False,True,2100
25131,True,False,True,2100
25132,True,True,True,2100
25133,True,False,True,2099
25134,False,False,True,2098
25135,False,False,True,2098
25136,False,False,True,2098
25137,True,False,True,2098
25138,True,True,True,2098
25139,True,False,True,2097
25140,True,False,False,2096
25141,True,False,False,2096
25142,True,False,False,2096
25143,True,False,False,2096
25144,True,False,False,2096
25145,True,True,False,2096
25146,True,False,False,2095
25147,True,False,False,2095
25148,True,False,True,2095
25149,True,False,True,2095
25150,True,False,True,2095
25151,True,False,True,2095
25152,True,False,True,2095
25153,True,False,True,2095
25154,True,True,True,2095
25155,True,False,True,2094
25156,False,False,True,2093
25157,True,False,False,2092
25158,False,False,False,2091
25159,False,False,False,2091
25160,False,False,False,2091
25161,True,False,False,2091
25162,False,False,False,2090
25163,False,False,False,2090
25164,False,True,False,2090
25165,False,True,True,2090
25166,False,True,True,2090
25167,False,True,True,2090
25168,True,True,True,2090
25169,False,True,True,2089
25170,False,False,True,2088
25171,False,False,True,2088
25172,False,True,True,2088
25173,False,True,True,2088
25174,False,True,True,2088
25175,False,True,True,2088
25176,False,True,True,2088
25177,True,True,True,2088
25178,False,True,True,2087
25179,True,False,True,2086
25180,True,False,True,2086
25181,True,False,True,2086
25182,True,True,True,2086
25183,True,False,True,2085
25184,True,False,True,2085
25185,True,False,True,2085
25186,True,False,True,2085
25187,True,False,True,2085
25188,True,False,True,2085
25189,True,False,True,2085
25190,True,True,True,2085
25191,True,False,True,2084
25192,True,False,False,2083
25193,True,False,False,2083
25194,True,False,True,2083
25195,True,False,True,2083
25196,True,False,True,2083
25197,True,True,True,2083
25198,True,False,True,2082
25199,True,False,False,2081
25200,True,False,False,2081
25201,True,False,False,2081
25202,True,False,False,2081
25203,True,False,False,2081
25204,True,False,False,2081
25205,True,False,False,2081
25206,True,True,False,2081
25207,True,True,True,2081
25208,True,True,False,2080
25209,True,False,False,2079
25210,True,False,False,2079
25211,True,True,False,2079
25212,True,False,False,2078
25213,False,False,False,2077
25214,False,False,False,2077
25215,True,False,False,2077
25216,False,False,False,2076
25217,False,False,True,2076
25218,False,False,False,2075
25219,False,False,False,2075
25220,False,False,False,2075
25221,True,True,False,2075
25222,True,False,False,2074
25223,False,False,True,2073
25224,False,False,False,2072
25225,False,False,False,2072
25226,False,False,True,2072
25227,False,False,True,2072
25228,False,False,True,2072
25229,False,True,True,2072
25230,False,True,True,2072
25231,False,True,True,2072
25232,True,True,True,2072
25233,False,True,True,2071
25234,False,False,True,2070
25235,False,False,True,2070
25236,False,False,True,2070
25237,True,False,True,2070
25238,True,False,True,2070
25239,True,False,True,2070
25240,True,False,True,2070
25241,True,False,True,2070
25242,True,True,True,2070
25243,True,False,True,2069
25244,True,False,True,2069
25245,True,False,True,2069
25246,True,True,True,2069
25247,True,False,True,2068
25248,True,False,True,2068
25249,True,False,True,2068
25250,True,False,True,2068
25251,True,False,True,2068
25252,True,False,True,2068
25253,True,True,True,2068
25254,True,False,True,2067
25255,True,False,False,2066
25256,True,False,True,2066
25257,True,False,False,2065
25258,True,True,True,2065
25259,True,False,True,2064
25260,True,False,True,2064
25261,True,False,True,2064
25262,True,True,True,2064
25263,True,False,True,2063
25264,True,True,True,2063
25265,True,False,True,2062
25266,True,False,True,2062
25267,True,False,True,2062
25268,True,False,True,2062
25269,True,True,True,2062
25270,True,False,True,2061
25271,False,True,True,2060
25272,False,True,True,2060
25273,False,True,True,2060
25274,False,True,True,2060
25275,False,True,True,2060
25276,False,True,True,2060
25277,False,True,True,2060
25278,True,True,True,2060
25279,False,True,True,2059
25280,False,True,True,2059
25281,False,True,True,2059
25282,False,True,True,2059
25283,False,True,True,2059
25284,True,True,True,2059
25285,False,True,True,2058
25286,False,True,False,2057
25287,False,True,False,2057
25288,False,True,False,2057
25289,False,True,False,2057
25290,False,True,True,2057
25291,False,True,False,2056
25292,True,False,False,2055
25293,False,False,False,2054
25294,False,False,False,2054
25295,True,True,True,2054
25296,False,True,True,2053
25297,False,True,True,2053
25298,False,True,True,2053
25299,False,True,True,2053
25300,False,True,True,2053
25301,False,True,True,2053
25302,False,True,True,2053
25303,False,True,True,2053
25304,False,True,True,2053
25305,True,True,True,2053
25306,False,True,True,2052
25307,False,True,False,2051
25308,False,True,False,2051
25309,False,True,False,2051
25310,False,True,False,2051
25311,False,True,True,2051
25312,True,True,True,2051
25313,False,True,True,2050
25314,False,True,True,2050
25315,False,True,True,2050
25316,True,True,True,2050
25317,False,True,True,2049
25318,False,True,True,2049
25319,False,True,True,2049
25320,False,True,True,2049
25321,True,True,True,2049
25322,False,True,True,2048
25323,False,True,False,2047
25324,True,True,True,2047
25325,False,True,True,2046
25326,False,False,True,2045
25327,False,False,True,2045
25328,False,False,True,2045
25329,False,False,True,2045
25330,False,False,True,2045
25331,False,False,True,2045
25332,False,False,True,2045
25333,False,True,True,2045
25334,True,False,True,2044
25335,False,True,True,2043
25336,False,False,True,2042
25337,False,False,True,2042
25338,False,False,True,2042
25339,False,False,True,2042
25340,False,False,True,2042
25341,False,False,True,2042
25342,True,False,True,2042
25343,False,False,True,2041
25344,False,False,False,2040
25345,False,True,False,2040
25346,False,True,False,2040
25347,False,True,False,2040
25348,False,True,False,2040
25349,False,True,False,2040
25350,False,True,True,2040
25351,True,True,True,2040
25352,False,True,True,2039
25353,False,False,True,2038
25354,False,True,False,2037
25355,True,True,False,2037
25356,True,True,False,2037
25357,True,True,False,2037
25358,True,True,False,2037
25359,True,True,False,2037
25360,True,True,False,2037
25361,True,True,False,2037
25362,True,True,False,2037
25363,True,True,True,2037
25364,True,True,False,2036
25365,True,False,True,2035
25366,True,False,False,2034
25367,True,False,False,2034
25368,True,False,True,2034
25369,True,False,True,2034
25370,True,False,True,2034
25371,True,False,True,2034
25372,True,False,True,2034
25373,True,True,True,2034
25374,True,False,True,2033
25375,True,False,False,2032
25376,True,True,False,2032
25377,True,False,True,2031
25378,True,False,True,2031
25379,True,False,True,2031
25380,True,False,True,2031
25381,True,True,True,2031
25382,True,False,True,2030
25383,False,False,True,2029
25384,False,False,True,2029
25385,False,False,True,2029
25386,True,False,True,2029
25387,False,False,True,2028
25388,True,False,False,2027
25389,False,False,False,2026
25390,False,False,False,2026
25391,False,True,True,2026
25392,False,False,True,2025
25393,False,False,True,2025
25394,False,False,True,2025
25395,True,False,True,2025
25396,True,False,True,2025
25397,True,True,True,2025
25398,True,False,True,2024
25399,True,False,True,2024
25400,True,False,True,2024
25401,True,False,True,2024
25402,True,True,True,2024
25403,True,False,True,2023
25404,False,False,True,2022
25405,False,False,True,2022
25406,False,False,True,2022
25407,False,False,True,2022
25408,False,False,True,2022
25409,False,False,True,2022
25410,True,False,True,2022
25411,True,False,True,2022
25412,True,True,True,2022
25413,True,False,True,2021
25414,False,True,True,2020
25415,False,True,False,2019
25416,False,False,False,2018
25417,True,False,False,2018
25418,True,True,False,2018
25419,True,False,True,2017
25420,True,False,True,2017
25421,True,False,True,2017
25422,True,True,True,2017
25423,True,False,True,2016
25424,True,False,True,2016
25425,True,False,True,2016
25426,True,False,True,2016
25427,True,False,True,2016
25428,True,False,True,2016
25429,True,True,True,2016
25430,True,False,True,2015
25431,True,True,True,2015
25432,True,False,True,2014
25433,True,False,False,2013
25434,True,False,False,2013
25435,True,False,False,2013
25436,True,False,False,2013
25437,True,True,False,2013
25438,True,False,False,2012
25439,True,False,False,2012
25440,True,False,False,2012
25441,True,False,True,2012
25442,True,False,False,2011
25443,True,False,False,2011
25444,True,True,False,2011
25445,True,True,False,2011
25446,True,True,True,2011
25447,True,True,False,2010
25448,True,False,False,2009
25449,True,False,False,2009
25450,True,False,False,2009
25451,True,False,False,2009
25452,True,False,False,2009
25453,True,False,True,2009
25454,True,False,False,2008
25455,False,False,False,2007
25456,False,True,False,2007
25457,False,False,True,2006
25458,False,False,True,2006
25459,False,False,True,2006
25460,False,False,True,2006
25461,False,True,True,2006
25462,True,False,True,2005
25463,True,False,True,2005
25464,True,False,True,2005
25465,True,False,True,2005
25466,True,False,True,2005
25467,True,True,True,2005
25468,True,False,True,2004
25469,True,False,True,2004
25470,True,False,True,2004
25471,True,True,True,2004
25472,True,False,True,2003
25473,False,False,True,2002
25474,False,False,True,2002
25475,False,False,True,2002
25476,False,False,True,2002
25477,False,False,True,2002
25478,False,False,True,2002
25479,False,False,True,2002
25480,False,True,True,2002
25481,False,False,True,2001
25482,True,False,True,2001
25483,True,True,True,2001
25484,True,False,True,2000
25485,True,False,False,1999
25486,True,False,False,1999
25487,True,False,False,1999
25488,True,False,True,1999
25489,True,False,False,1998
25490,True,False,False,1998
25491,True,False,False,1998
25492,True,False,False,1998
25493,True,True,False,1998
25494,True,True,False,1998
25495,True,True,False,1998
25496,True,True,False,1998
25497,True,True,True,1998
25498,True,True,False,1997
25499,True,True,False,1997
25500,True,True,False,1997
25501,True,True,False,1997
25502,True,True,False,1997
25503,True,True,True,1997
25504,True,True,False,1996
25505,True,False,False,1995
25506,True,False,False,1995
25507,True,False,False,1995
25508,True,False,False,1995
25509,True,True,True,1995
25510,True,False,True,1994
25511,True,False,False,1993
25512,False,False,False,1992
25513,False,False,False,1992
25514,False,True,False,1992
25515,False,True,False,1992
25516,True,True,False,1992
25517,True,True,False,1992
25518,True,True,False,1992
25519,True,True,True,1992
25520,True,True,False,1991
25521,True,False,False,1990
25522,True,True,False,1990
25523,True,True,True,1990
25524,True,True,False,1989
25525,True,True,False,1989
25526,True,True,True,1989
25527,True,True,False,1988
25528,True,False,False,1987
25529,False,False,False,1986
25530,False,False,False,1986
25531,False,False,False,1986
25532,False,False,False,1986
25533,False,False,True,1986
25534,False,False,True,1986
25535,False,False,True,1986
25536,True,True,True,1986
25537,True,False,True,1985
25538,True,False,True,1985
25539,True,True,True,1985
25540,True,False,True,1984
25541,True,False,True,1984
25542,True,True,True,1984
25543,True,False,True,1983
25544,False,False,True,1982
25545,False,False,False,1981
25546,False,False,False,1981
25547,False,False,False,1981
25548,False,False,False,1981
25549,False,False,False,1981
25550,True,True,False,1981
25551,False,True,True,1980
25552,True,True,True,1980
25553,False,True,True,1979
25554,False,True,True,1979
25555,True,True,True,1979
25556,False,True,True,1978
25557,False,True,False,1977
25558,False,True,False,1977
25559,True,True,False,1977
25560,False,True,False,1976
25561,False,True,False,1976
25562,False,True,True,1976
25563,False,True,False,1975
25564,True,True,False,1975
25565,True,True,True,1975
25566,True,True,False,1974
25567,False,True,False,1973
25568,True,True,True,1973
25569,True,True,False,1972
25570,True,False,False,1971
25571,False,False,False,1970
25572,False,False,False,1970
25573,False,False,False,1970
25574,False,False,True,1970
25575,False,True,True,1970
25576,False,True,True,1970
25577,False,True,True,1970
25578,False,True,True,1970
25579,True,True,True,1970
25580,False,True,True,1969
25581,False,True,True,1969
25582,False,True,True,1969
25583,False,True,True,1969
25584,True,True,True,1969
25585,False,True,True,1968
25586,True,True,False,1967
25587,False,True,False,1966
25588,True,True,False,1966
25589,True,True,True,1966
25590,True,True,False,1965
25591,True,True,False,1965
25592,True,True,True,1965
25593,True,True,False,1964
25594,True,False,False,1963
25595,False,False,True,1962
25596,False,False,True,1962
25597,False,False,True,1962
25598,False,False,True,1962
25599,False,False,True,1962
25600,False,False,True,1962
25601,False,True,True,1962
25602,False,True,True,1962
25603,False,True,True,1962
25604,True,True,True,1962
25605,False,True,True,1961
25606,False,True,False,1960
25607,False,True,True,1960
25608,False,True,False,1959
25609,False,False,False,1958
25610,False,True,False,1958
25611,False,True,False,1958
25612,False,True,False,1958
25613,True,True,True,1958
25614,False,True,True,1957
25615,False,True,True,1957
25616,False,True,True,1957
25617,False,True,True,1957
25618,True,True,True,1957
25619,False,True,True,1956
25620,False,False,True,1955
25621,False,False,False,1954
25622,True,False,False,1954
25623,True,False,False,1954
25624,True,False,False,1954
25625,True,False,False,1954
25626,True,False,True,1954
25627,True,False,False,1953
25628,True,True,False,1953
25629,True,True,False,1953
25630,True,True,False,1953
25631,True,True,False,1953
25632,True,True,False,1953
25633,True,True,False,1953
25634,True,True,False,1953
25635,True,True,True,1953
25636,True,True,False,1952
25637,False,True,False,1951
25638,False,False,False,1950
25639,False,False,False,1950
25640,False,False,False,1950
25641,False,True,False,1950
25642,False,True,False,1950
25643,True,True,True,1950
25644,True,True,False,1949
25645,True,False,False,1948
25646,True,False,False,1948
25647,True,True,False,1948
25648,True,True,False,1948
25649,True,True,True,1948
25650,True,True,False,1947
25651,True,False,False,1946
25652,True,False,False,1946
25653,True,False,False,1946
25654,True,False,False,1946
25655,True,True,False,1946
25656,True,True,False,1946
25657,True,True,False,1946
25658,True,True,True,1946
25659,True,True,False,1945
25660,True,False,False,1944
25661,True,False,False,1944
25662,True,False,False,1944
25663,True,False,False,1944
25664,True,False,True,1944
25665,True,False,False,1943
25666,True,False,False,1943
25667,True,True,False,1943
25668,True,False,False,1942
25669,True,False,False,1942
25670,True,False,False,1942
25671,True,False,False,1942
25672,True,False,False,1942
25673,True,False,True,1942
25674,True,False,True,1942
25675,True,False,True,1942
25676,True,False,True,1942
25677,True,True,True,1942
25678,True,False,True,1941
25679,False,True,True,1940
25680,False,False,True,1939
25681,True,True,True,1939
25682,True,False,True,1938
25683,False,False,True,1937
25684,False,False,False,1936
25685,False,False,False,1936
25686,False,False,False,1936
25687,False,True,False,1936
25688,False,False,False,1935
25689,True,False,True,1935
25690,True,False,False,1934
25691,True,False,False,1934
25692,True,False,False,1934
25693,True,True,False,1934
25694,True,True,False,1934
25695,True,True,False,1934
25696,True,True,False,1934
25697,True,True,True,1934
25698,True,True,False,1933
25699,False,True,False,1932
25700,False,True,False,1932
25701,False,True,False,1932
25702,False,True,False,1932
25703,False,True,False,1932
25704,False,True,False,1932
25705,False,True,True,1932
25706,False,True,True,1932
25707,False,True,True,1932
25708,True,True,True,1932
25709,False,True,True,1931
25710,False,True,False,1930
25711,False,True,False,1930
25712,True,True,False,1930
25713,False,True,False,1929
25714,False,True,True,1929
25715,False,True,False,1928
25716,False,True,False,1928
25717,True,True,False,1928
25718,True,True,False,1928
25719,True,True,False,1928
25720,True,True,False,1928
25721,True,True,False,1928
25722,True,True,False,1928
25723,True,True,False,1928
25724,True,True,True,1928
25725,True,True,False,1927
25726,True,True,False,1927
25727,True,True,False,1927
25728,True,True,False,1927
25729,True,True,False,1927
25730,True,True,False,1927
25731,True,True,False,1927
25732,True,True,False,1927
25733,True,True,True,1927
25734,True,True,False,1926
25735,True,True,False,1926
25736,True,True,False,1926
25737,True,True,True,1926
25738,True,True,False,1925
25739,True,False,False,1924
25740,False,False,False,1923
25741,False,False,False,1923
25742,False,True,False,1923
25743,False,True,False,1923
25744,False,True,False,1923
25745,True,True,True,1923
25746,False,True,True,1922
25747,True,False,True,1921
25748,True,False,True,1921
25749,True,False,True,1921
25750,True,False,True,1921
25751,True,False,True,1921
25752,True,False,True,1921
25753,True,False,True,1921
25754,True,False,True,1921
25755,True,True,True,1921
25756,True,False,True,1920
25757,True,False,True,1920
25758,True,False,True,1920
25759,True,False,True,1920
25760,True,False,True,1920
25761,True,False,True,1920
25762,True,False,True,1920
25763,True,False,True,1920
25764,True,True,True,1920
25765,True,False,True,1919
25766,True,False,False,1918
25767,False,False,False,1917
25768,False,False,False,1917
25769,False,False,False,1917
25770,False,False,False,1917
25771,False,False,True,1917
25772,False,False,True,1917
25773,False,True,True,1917
25774,True,True,True,1917
25775,False,True,True,1916
25776,False,True,True,1916
25777,False,True,True,1916
25778,True,True,True,1916
25779,False,True,True,1915
25780,False,True,True,1915
25781,False,True,True,1915
25782,False,True,True,1915
25783,False,True,True,1915
25784,False,True,True,1915
25785,False,True,True,1915
25786,True,True,True,1915
25787,False,True,True,1914
25788,False,True,False,1913
25789,False,True,False,1913
25790,False,True,False,1913
25791,False,True,False,1913
25792,False,True,False,1913
25793,False,True,False,1913
25794,False,True,False,1913
25795,True,True,False,1913
25796,True,True,False,1913
25797,True,True,True,1913
25798,True,True,False,1912
25799,True,False,False,1911
25800,True,False,False,1911
25801,True,False,False,1911
25802,True,True,False,1911
25803,True,False,False,1910
25804,False,False,True,1909
25805,False,False,False,1908
25806,False,False,False,1908
25807,False,False,False,1908
25808,False,False,False,1908
25809,False,True,False,1908
25810,False,True,False,1908
25811,False,True,False,1908
25812,True,True,True,1908
25813,False,True,True,1907
25814,False,True,True,1907
25815,False,True,True,1907
25816,True,True,True,1907
25817,False,True,True,1906
25818,False,True,True,1906
25819,False,True,True,1906
25820,True,True,True,1906
25821,False,True,True,1905
25822,False,False,True,1904
25823,False,False,True,1904
25824,False,False,True,1904
25825,False,False,True,1904
25826,False,False,True,1904
25827,False,False,True,1904
25828,False,False,True,1904
25829,False,False,True,1904
25830,True,True,True,1904
25831,False,True,True,1903
25832,False,False,True,1902
25833,False,True,True,1902
25834,True,False,True,1901
25835,True,False,False,1900
25836,True,False,False,1900
25837,True,False,False,1900
25838,True,False,False,1900
25839,True,False,False,1900
25840,True,False,False,1900
25841,True,True,False,1900
25842,True,False,False,1899
25843,True,False,True,1899
25844,True,True,True,1899
25845,True,False,True,1898
25846,True,False,False,1897
25847,True,True,False,1897
25848,True,True,True,1897
25849,True,True,False,1896
25850,True,False,False,1895
25851,True,False,False,1895
25852,True,False,False,1895
25853,True,False,False,1895
25854,True,False,True,1895
25855,True,False,False,1894
25856,True,True,False,1894
25857,True,True,False,1894
25858,True,True,False,1894
25859,True,True,True,1894
25860,True,True,False,1893
25861,False,True,False,1892
25862,False,False,False,1891
25863,False,True,True,1891
25864,False,False,True,1890
25865,True,False,True,1890
25866,False,False,True,1889
25867,False,False,False,1888
25868,False,False,False,1888
25869,True,False,False,1888
25870,False,False,True,1887
25871,False,False,True,1887
25872,False,True,True,1887
25873,True,True,True,1887
25874,False,True,True,1886
25875,False,True,False,1885
25876,False,True,False,1885
25877,False,True,False,1885
25878,True,True,False,1885
25879,True,True,True,1885
25880,True,True,False,1884
25881,False,True,True,1883
25882,True,True,True,1883
25883,False,True,True,1882
25884,False,False,True,1881
25885,False,False,False,1880
25886,False,False,False,1880
25887,False,False,False,1880
25888,True,False,False,1880
25889,True,False,False,1880
25890,True,False,True,1880
25891,True,True,True,1880
25892,True,False,True,1879
25893,False,False,True,1878
25894,False,False,True,1878
25895,True,False,True,1878
25896,True,False,True,1878
25897,True,False,True,1878
25898,True,True,True,1878
25899,True,False,True,1877
25900,True,False,False,1876
25901,False,False,False,1875
25902,False,False,False,1875
25903,False,False,False,1875
25904,False,False,False,1875
25905,False,False,False,1875
25906,False,False,False,1875
25907,False,True,True,1875
25908,False,True,True,1875
25909,True,True,True,1875
25910,False,True,True,1874
25911,False,True,False,1873
25912,True,True,False,1873
25913,True,True,False,1873
25914,True,True,True,1873
25915,True,True,False,1872
25916,True,True,False,1872
25917,True,True,False,1872
25918,True,True,False,1872
25919,True,True,False,1872
25920,True,True,False,1872
25921,True,True,False,1872
25922,True,True,False,1872
25923,True,True,False,1872
25924,True,True,True,1872
25925,True,True,False,1871
25926,True,True,False,1871
25927,True,True,False,1871
25928,True,True,False,1871
25929,True,True,False,1871
25930,True,True,False,1871
25931,True,True,True,1871
25932,True,True,False,1870
25933,True,True,False,1870
25934,True,True,False,1870
25935,True,True,False,1870
25936,True,True,False,1870
25937,True,True,False,1870
25938,True,True,False,1870
25939,True,True,False,1870
25940,True,True,False,1870
25941,True,True,True,1870
25942,True,True,False,1869
25943,True,False,False,1868
25944,True,False,False,1868
25945,True,False,False,1868
25946,True,False,False,1868
25947,True,False,True,1868
25948,True,False,False,1867
25949,False,True,False,1866
25950,False,False,False,1865
25951,False,False,False,1865
25952,False,False,False,1865
25953,False,False,False,1865
25954,False,False,False,1865
25955,True,False,False,1865
25956,True,False,True,1865
25957,True,False,True,1865
25958,True,False,True,1865
25959,True,True,True,1865
25960,True,False,True,1864
25961,True,False,True,1864
25962,True,False,True,1864
25963,True,False,True,1864
25964,True,True,True,1864
25965,True,False,True,1863
25966,True,False,True,1863
25967,True,False,True,1863
25968,True,False,True,1863
25969,True,True,True,1863
25970,True,False,True,1862
25971,True,False,False,1861
25972,True,False,False,1861
25973,True,False,True,1861
25974,True,True,False,1860
25975,True,True,False,1860
25976,True,True,False,1860
25977,True,True,True,1860
25978,True,True,False,1859
25979,True,False,False,1858
25980,False,False,False,1857
25981,False,False,False,1857
25982,False,False,False,1857
25983,False,False,False,1857
25984,False,False,False,1857
25985,False,True,False,1857
25986,False,False,False,1856
25987,False,False,True,1856
25988,False,False,False,1855
25989,True,False,False,1855
25990,False,False,True,1854
25991,False,False,True,1854
25992,False,False,True,1854
25993,True,True,True,1854
25994,False,True,True,1853
25995,False,True,False,1852
25996,False,True,True,1852
25997,False,True,True,1852
25998,False,True,True,1852
25999,True,True,True,1852
26000,False,True,True,1851
26001,True,False,True,1850
26002,True,False,True,1850
26003,True,False,True,1850
26004,True,False,True,1850
26005,True,True,True,1850
26006,True,False,True,1849
26007,False,False,True,1848
26008,False,False,True,1848
26009,False,False,True,1848
26010,False,False,True,1848
26011,True,False,True,1848
26012,False,True,True,1847
26013,True,True,False,1846
26014,True,True,False,1846
26015,True,True,False,1846
26016,True,True,False,1846
26017,True,True,False,1846
26018,True,True,False,1846
26019,True,True,False,1846
26020,True,True,False,1846
26021,True,True,True,1846
26022,True,True,False,1845
26023,True,True,False,1845
26024,True,True,False,1845
26025,True,True,False,1845
26026,True,True,True,1845
26027,True,True,False,1844
26028,True,True,False,1844
26029,True,True,False,1844
26030,True,True,True,1844
26031,True,True,False,1843
26032,True,True,True,1843
26033,True,True,False,1842
26034,True,False,False,1841
26035,True,False,True,1841
26036,True,False,True,1841
26037,True,False,True,1841
26038,True,True,True,1841
26039,True,False,True,1840
26040,True,False,False,1839
26041,False,False,True,1838
26042,False,False,True,1838
26043,False,False,True,1838
26044,True,False,True,1838
26045,False,False,True,1837
26046,False,True,True,1837
26047,False,True,True,1837
26048,True,True,True,1837
26049,False,True,True,1836
26050,False,True,False,1835
26051,False,False,False,1834
26052,False,False,False,1834
26053,False,True,False,1834
26054,False,True,False,1834
26055,False,True,False,1834
26056,False,True,False,1834
26057,True,True,False,1834
26058,True,True,True,1834
26059,True,True,False,1833
26060,True,True,False,1833
26061,True,True,True,1833
26062,True,True,False,1832
26063,False,True,False,1831
26064,False,True,False,1831
26065,True,True,False,1831
26066,True,True,False,1831
26067,True,True,False,1831
26068,True,True,False,1831
26069,True,True,False,1831
26070,True,True,True,1831
26071,True,True,False,1830
26072,True,True,False,1830
26073,True,True,False,1830
